image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_06748.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06756.jpg,0.797949,0.005000,0.005000,0.005000,0.005000,0.007809,0.005000,0.005000
img_06780.jpg,0.268619,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.460342
img_06783.jpg,0.016236,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.833188
img_06798.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06800.jpg,0.010959,0.005000,0.005000,0.005000,0.860674,0.005000,0.005000,0.005000
img_06806.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_06807.jpg,0.037493,0.005000,0.005000,0.005000,0.005000,0.005000,0.338157,0.054171
img_06808.jpg,0.986399,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06812.jpg,0.360043,0.008427,0.005000,0.005000,0.047143,0.015495,0.005000,0.068255
img_06831.jpg,0.991207,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06832.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06845.jpg,0.151221,0.181970,0.005000,0.005000,0.006306,0.005000,0.005000,0.132865
img_06849.jpg,0.165654,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.333040
img_06851.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.548896
img_06859.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06860.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06870.jpg,0.225305,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.286017
img_06892.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06893.jpg,0.086180,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.203920
img_06899.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06902.jpg,0.103597,0.005000,0.005000,0.005000,0.268150,0.005000,0.005000,0.005000
img_06909.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_06914.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06916.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06921.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_06922.jpg,0.045100,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.514634
img_06936.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06939.jpg,0.138488,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.014690
img_06946.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_06947.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_06955.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_06959.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06962.jpg,0.159855,0.008003,0.005000,0.005000,0.005000,0.005000,0.642061,0.013501
img_06966.jpg,0.977047,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06975.jpg,0.846518,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06985.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_06986.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07005.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07023.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07043.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07044.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07045.jpg,0.938656,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07050.jpg,0.406221,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.161609
img_07051.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07054.jpg,0.077963,0.263266,0.005000,0.005000,0.005000,0.005000,0.005000,0.136723
img_07060.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.990249
img_07062.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07065.jpg,0.991085,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07068.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.953072
img_07079.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07084.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07086.jpg,0.572542,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.027591
img_07094.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07103.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07110.jpg,0.983893,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07120.jpg,0.005000,0.005000,0.005000,0.005000,0.786941,0.005000,0.005000,0.005000
img_07122.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07137.jpg,0.966685,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07143.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07146.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07147.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07149.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07156.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07157.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07160.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07173.jpg,0.076785,0.155000,0.005000,0.005000,0.005000,0.005000,0.005000,0.147307
img_07179.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07183.jpg,0.124953,0.005551,0.005000,0.005000,0.005000,0.007020,0.170562,0.138948
img_07187.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07188.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07191.jpg,0.005000,0.005000,0.005000,0.005000,0.910651,0.005000,0.005000,0.005000
img_07192.jpg,0.032999,0.388890,0.005000,0.005000,0.005000,0.005000,0.005000,0.141546
img_07199.jpg,0.176005,0.005000,0.005000,0.005000,0.124586,0.005000,0.005000,0.005000
img_07213.jpg,0.005000,0.005000,0.005000,0.005000,0.622225,0.005000,0.005000,0.005000
img_07224.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07231.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07237.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07251.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07270.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07278.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07304.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_07314.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07318.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07319.jpg,0.079482,0.005000,0.005000,0.005000,0.005000,0.005000,0.011564,0.041211
img_07330.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07348.jpg,0.005000,0.005000,0.005000,0.005000,0.989479,0.005000,0.005000,0.005000
img_07352.jpg,0.930590,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07354.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07371.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.968242
img_07375.jpg,0.127141,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.688095
img_07409.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07417.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07419.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07420.jpg,0.950821,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07426.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07428.jpg,0.957278,0.005000,0.005000,0.005000,0.006608,0.005000,0.005000,0.005000
img_07434.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07436.jpg,0.083777,0.005000,0.005000,0.005000,0.005000,0.005000,0.642280,0.005077
img_07448.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07460.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07467.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07469.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07474.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_07501.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07505.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07508.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07514.jpg,0.308177,0.055294,0.039229,0.008957,0.066060,0.055750,0.024807,0.075872
img_07526.jpg,0.054779,0.005000,0.005000,0.005000,0.026600,0.006559,0.005000,0.099677
img_07528.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07538.jpg,0.146464,0.005000,0.005000,0.005000,0.005000,0.005000,0.760474,0.008384
img_07543.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07553.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07561.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07563.jpg,0.079449,0.005000,0.005000,0.005000,0.005000,0.005000,0.238383,0.144888
img_07574.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07578.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07580.jpg,0.299822,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07583.jpg,0.382622,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07590.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07594.jpg,0.078690,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.597607
img_07616.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07621.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_07623.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07628.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07659.jpg,0.028852,0.005000,0.005000,0.005000,0.005000,0.005000,0.993600,0.005000
img_07663.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
img_07678.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07689.jpg,0.408906,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.134972
img_07700.jpg,0.607022,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07717.jpg,0.941306,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07746.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07757.jpg,0.005000,0.005000,0.005000,0.005000,0.941498,0.005000,0.005000,0.005000
img_07792.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07799.jpg,0.213410,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.466284
img_07818.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07833.jpg,0.398111,0.005000,0.005000,0.005000,0.020443,0.048597,0.005000,0.047449
img_07859.jpg,0.005000,0.005000,0.005000,0.005000,0.995000,0.005000,0.005000,0.005000
img_07872.jpg,0.025692,0.005000,0.005000,0.005000,0.628428,0.005000,0.005000,0.005000
img_07893.jpg,0.173182,0.026628,0.005933,0.005000,0.009971,0.027235,0.129964,0.134566
img_07895.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07905.jpg,0.435812,0.005000,0.005000,0.005000,0.005000,0.021023,0.005000,0.005000
img_07906.jpg,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.995000
img_07908.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07910.jpg,0.995000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000,0.005000
img_07921.jpg,0.241086,0.133443,0.103203,0.023822,0.098735,0.111112,0.095456,0.129936
